Genetic_ID,Master_ID,Data_source,Group_ID,political_entity,epoch
I10388,I10388,1240K,Macedonia_IA,North Macedonia,Middle Iron Age (MIA)
I10389,I10389,1240K,Macedonia_IA,North Macedonia,Middle Iron Age (MIA)
I7233,I7233,1240K,Macedonia_IA,North Macedonia,Early Iron Age (EIA)
I8112,I8112,1240K,Macedonia_IA,North Macedonia,Middle Iron Age (MIA)
I2530,I2530,1240K,Macedonia_Medieval,North Macedonia,High Middle Ages (HMA)
I0676,I0676,1240K,Macedonia_N,North Macedonia,Mesolithic
I3881,I3881,1240K,Macedonia_N,North Macedonia,Early Neolithic (EN)
I10420,I10420,1240K,Moldova_BA,Moldova,Chalcolithic (Copper Age) (C)
I10421,I10421,1240K,Moldova_BA,Moldova,Chalcolithic (Copper Age) (C)
I10439,I10439,1240K,Moldova_BA_possible,Moldova,Chalcolithic (Copper Age) (C)
cim357_noUDG.SG,cim357,Shotgun,Moldova_Cimmerian.SG,Moldova,Early Iron Age (EIA)
cim358_noUDG.SG,cim358,Shotgun,Moldova_Cimmerian.SG,Moldova,Early Iron Age (EIA)
cim359_noUDG.SG,cim359,Shotgun,Moldova_Cimmerian.SG,Moldova,Early Iron Age (EIA)
scy192_noUDG.SG,scy192,Shotgun,Moldova_Glinoe_Scythian.SG,Moldova,Late Iron Age (LIA)
scy197_noUDG.SG,scy197,Shotgun,Moldova_Glinoe_Scythian.SG,Moldova,Late Iron Age (LIA)
scy300_noUDG.SG,scy300,Shotgun,Moldova_Glinoe_Scythian.SG,Moldova,Late Iron Age (LIA)
scy301_noUDG.SG,scy301,Shotgun,Moldova_Glinoe_Scythian.SG,Moldova,Late Iron Age (LIA)
scy304_noUDG.SG,scy304,Shotgun,Moldova_Glinoe_Scythian.SG,Moldova,Late Iron Age (LIA)
scy305_noUDG.SG,scy305,Shotgun,Moldova_Glinoe_Scythian.SG,Moldova,Late Iron Age (LIA)
scy311_noUDG.SG,scy311,Shotgun,Moldova_Glinoe_Scythian.SG,Moldova,Late Iron Age (LIA)
I20071,I20071,1240K,Moldova_IA,Moldova,Middle Iron Age (MIA)
I20086,I20086,1240K,Moldova_LBA,Moldova,Early Iron Age (EIA)
I10438,I10438,1240K,Moldova_LBA_Sabatinovka,Moldova,Chalcolithic (Copper Age) (C)
I12510,I12510,1240K,Moldova_MBA,Moldova,Chalcolithic (Copper Age) (C)
I20077,I20077,1240K,Moldova_MBA_Catacomb,Moldova,Late Neolithic (LN)
I20083,I20083,1240K,Moldova_MBA_Catacomb,Moldova,Late Neolithic (LN)
I10412,I10412,1240K,Moldova_MBA_MultiCordonedWare,Moldova,Chalcolithic (Copper Age) (C)
I10436,I10436,1240K,Moldova_MBA_MultiCordonedWare,Moldova,Chalcolithic (Copper Age) (C)
I10449,I10449,1240K,Moldova_MBA_MultiCordonedWare,Moldova,Chalcolithic (Copper Age) (C)
R3478.SG,R3478,Shotgun,Montenegro_Doclea_Roman.SG,Montenegro,Early Middle Ages (EMA)
R3482.SG,R3482,Shotgun,Montenegro_Doclea_Roman.SG,Montenegro,High Middle Ages (HMA)
R9918.SG,R9918,Shotgun,Montenegro_Doclea_Roman.SG,Montenegro,High Middle Ages (HMA)
R9919.SG,R9919,Shotgun,Montenegro_Doclea_Roman.SG,Montenegro,Early Middle Ages (EMA)
R9920.SG,R9920,Shotgun,Montenegro_Doclea_Roman.SG,Montenegro,High Middle Ages (HMA)
I13170,I13170,1240K,Montenegro_IA,Montenegro,Middle Iron Age (MIA)
I13170_v54.1_addback,I13170,1240K,Montenegro_IA,Montenegro,Middle Iron Age (MIA)
RISE596_noUDG.SG,I13170,Shotgun,Montenegro_IA_dup.I13170.SG,Montenegro,Middle Iron Age (MIA)
RISE595_noUDG.SG,RISE595,Shotgun,Montenegro_LBA.SG,Montenegro,Early Iron Age (EIA)
I16994,I16994,1240K,Montenegro_LN_Hvar_possible,Montenegro,Middle Neolithic (MN)
I13167,I13167,1240K,Montenegro_MLBA,Montenegro,Early Iron Age (EIA)
I13168,I13168,1240K,Montenegro_MLBA,Montenegro,Chalcolithic (Copper Age) (C)
I13169,I13169,1240K,Montenegro_MLBA,Montenegro,Chalcolithic (Copper Age) (C)
I13171,I13171,1240K,Montenegro_MLBA,Montenegro,Chalcolithic (Copper Age) (C)
I13172,I13172,1240K,Montenegro_MLBA,Montenegro,Chalcolithic (Copper Age) (C)
I13775,I13775,1240K,Montenegro_MLBA,Montenegro,Chalcolithic (Copper Age) (C)
I13778,I13778,1240K,Montenegro_MLBA,Montenegro,Chalcolithic (Copper Age) (C)
I14498,I14498,1240K,Montenegro_MLBA,Montenegro,Early Iron Age (EIA)
I14500,I14500,1240K,Montenegro_MLBA,Montenegro,Early Iron Age (EIA)
I14501,I14501,1240K,Montenegro_MLBA,Montenegro,Chalcolithic (Copper Age) (C)
I13777,I13777,1240K,Montenegro_MLBA,Montenegro,Chalcolithic (Copper Age) (C)
I13776,I13776,1240K,Montenegro_MLBA,Montenegro,Chalcolithic (Copper Age) (C)
I4067,I4067,1240K,Netherlands_BellBeaker,Netherlands,Chalcolithic (Copper Age) (C)
I4067_enhanced,I4067,1240K,Netherlands_BellBeaker,Netherlands,Chalcolithic (Copper Age) (C)
I4068,I4068,1240K,Netherlands_BellBeaker,Netherlands,Chalcolithic (Copper Age) (C)
I4069,I4069,1240K,Netherlands_BellBeaker,Netherlands,Chalcolithic (Copper Age) (C)
I4073,I4073,1240K,Netherlands_BellBeaker,Netherlands,Chalcolithic (Copper Age) (C)
I4074,I4074,1240K,Netherlands_BellBeaker,Netherlands,Chalcolithic (Copper Age) (C)
I4075,I4075,1240K,Netherlands_BellBeaker,Netherlands,Chalcolithic (Copper Age) (C)
I4076,I4076,1240K,Netherlands_BellBeaker,Netherlands,Chalcolithic (Copper Age) (C)
I5748,I5748,1240K,Netherlands_BellBeaker,Netherlands,Chalcolithic (Copper Age) (C)
I5750,I5750,1240K,Netherlands_BellBeaker,Netherlands,Chalcolithic (Copper Age) (C)
I20063,I20063,1240K,Netherlands_EBA,Netherlands,Chalcolithic (Copper Age) (C)
I4070,I4070,1240K,Netherlands_EBA,Netherlands,Chalcolithic (Copper Age) (C)
I4071,I4071,1240K,Netherlands_EBA,Netherlands,Chalcolithic (Copper Age) (C)
I12903,I12903,1240K,Netherlands_EIA,Netherlands,Middle Iron Age (MIA)
I12905,I12905,1240K,Netherlands_EIA,Netherlands,Late Iron Age (LIA)
I11631,I11631,1240K,Netherlands_ERoman,Netherlands,Classical Antiquity (CA)
MDM001.A,MDM001,1240k,Netherlands_Friesland_Saxon_Medieval,Netherlands,Early Middle Ages (EMA)
MDM005.SG,MDM005,Shotgun,Netherlands_Friesland_Saxon_Medieval.SG,Netherlands,Early Middle Ages (EMA)
GRO002.A_noUDG,GRO002,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,Early Middle Ages (EMA)
GRO004.A_noUDG,GRO004,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,Early Middle Ages (EMA)
GRO007.A,GRO007,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,Early Middle Ages (EMA)
GRO008.A,GRO008,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,High Middle Ages (HMA)
GRO010.A,GRO010,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,Early Middle Ages (EMA)
GRO012.A,GRO012,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,Early Middle Ages (EMA)
GRO013.A,GRO013,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,Early Middle Ages (EMA)
GRO014.A_noUDG,GRO014,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,Early Middle Ages (EMA)
GRO015.A_noUDG,GRO015,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,Early Middle Ages (EMA)
GRO017.A_noUDG,GRO017,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,Early Middle Ages (EMA)
GRO019.A_noUDG,GRO019,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,Early Middle Ages (EMA)
GRO020.A,GRO020,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,Early Middle Ages (EMA)
GRO021.A,GRO021,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,Early Middle Ages (EMA)
GRO023.A,GRO023,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,Early Middle Ages (EMA)
GRO024.A,GRO024,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,High Middle Ages (HMA)
GRO016.A_noUDG,GRO016,1240k,Netherlands_Groningen_Saxon_Medieval,Netherlands,Early Middle Ages (EMA)
I11971,I11971,1240K,Netherlands_LBA,Netherlands,Early Iron Age (EIA)
I20062,I20062,1240K,Netherlands_LBA,Netherlands,Early Iron Age (EIA)
I17750,I17750,1240K,Netherlands_LIA,Netherlands,Classical Antiquity (CA)
I12900,I12900,1240K,Netherlands_LN2_BellBeaker,Netherlands,Chalcolithic (Copper Age) (C)
I13028,I13028,1240K,Netherlands_LNB_BellBeaker,Netherlands,Chalcolithic (Copper Age) (C)
I13025,I13025,1240K,Netherlands_LNB_EBA_BellBeaker,Netherlands,Chalcolithic (Copper Age) (C)
I13026,I13026,1240K,Netherlands_LNB_EBA_BellBeaker,Netherlands,Chalcolithic (Copper Age) (C)
I13027,I13027,1240K,Netherlands_LNB_EBA_BellBeaker,Netherlands,Chalcolithic (Copper Age) (C)
I11972,I11972,1240K,Netherlands_MBA,Netherlands,Chalcolithic (Copper Age) (C)
I11973,I11973,1240K,Netherlands_MBA,Netherlands,Chalcolithic (Copper Age) (C)
I12081,I12081,1240K,Netherlands_MBA,Netherlands,Chalcolithic (Copper Age) (C)
I12082,I12082,1240K,Netherlands_MBA,Netherlands,Chalcolithic (Copper Age) (C)
I17019,I17019,1240K,Netherlands_MBA,Netherlands,Chalcolithic (Copper Age) (C)
I20058,I20058,1240K,Netherlands_MBA,Netherlands,Chalcolithic (Copper Age) (C)
I26828,I26828,1240K,Netherlands_MBA,Netherlands,Chalcolithic (Copper Age) (C)
I26829,I26829,1240K,Netherlands_MBA,Netherlands,Chalcolithic (Copper Age) (C)
I26830,I26830,1240K,Netherlands_MBA,Netherlands,Chalcolithic (Copper Age) (C)
I26831,I26831,1240K,Netherlands_MBA,Netherlands,Chalcolithic (Copper Age) (C)
I26832,I26832,1240K,Netherlands_MBA,Netherlands,Chalcolithic (Copper Age) (C)
I11629,I11629,1240K,Netherlands_MBA_LBA,Netherlands,Chalcolithic (Copper Age) (C)
I12083,I12083,1240K,Netherlands_MBA_LBA,Netherlands,Early Iron Age (EIA)
I12906,I12906,1240K,Netherlands_MIA_LIA,Netherlands,Late Iron Age (LIA)
I12907,I12907,1240K,Netherlands_MIA_LIA,Netherlands,Late Iron Age (LIA)
VK390_noUDG.SG,VK390,Shotgun,Norway_IA.SG,Norway,Early Middle Ages (EMA)
VK391_noUDG.SG,VK391,Shotgun,Norway_IA.SG,Norway,Early Middle Ages (EMA)
VK418_noUDG.SG,VK418,Shotgun,Norway_IA.SG,Norway,Classical Antiquity (CA)
VK523_noUDG.SG,VK523,Shotgun,Norway_IA.SG,Norway,Early Middle Ages (EMA)
VK531_noUDG.SG,VK531,Shotgun,Norway_LN_BA.SG,Norway,Chalcolithic (Copper Age) (C)
VK114_noUDG.SG,VK114,Shotgun,Norway_Medieval.SG,Norway,High Middle Ages (HMA)
VK117_noUDG.SG,VK117,Shotgun,Norway_Medieval.SG,Norway,High Middle Ages (HMA)
VK118_noUDG.SG,VK118,Shotgun,Norway_Medieval.SG,Norway,High Middle Ages (HMA)
VK124_noUDG.SG,VK124,Shotgun,Norway_Medieval.SG,Norway,High Middle Ages (HMA)
Hum1_noUDG.SG,Hum1,Shotgun,Norway_Mesolithic.SG,Norway,Mesolithic
Hum2_noUDG.SG,Hum2,Shotgun,Norway_Mesolithic.SG,Norway,Mesolithic
Steigen_noUDG.SG,Steigen,Shotgun,Norway_N_HG.SG,Norway,Middle Neolithic (MN)
VK386_noUDG.SG,VK386,Shotgun,Norway_Viking.SG,Norway,Early Middle Ages (EMA)
VK387_noUDG.SG,VK387,Shotgun,Norway_Viking.SG,Norway,Early Middle Ages (EMA)
VK388_noUDG.SG,VK388,Shotgun,Norway_Viking.SG,Norway,High Middle Ages (HMA)
VK389_noUDG.SG,VK389,Shotgun,Norway_Viking.SG,Norway,Early Middle Ages (EMA)
VK392_noUDG.SG,VK392,Shotgun,Norway_Viking.SG,Norway,Early Middle Ages (EMA)
VK393_noUDG.SG,VK393,Shotgun,Norway_Viking.SG,Norway,Early Middle Ages (EMA)
